data,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,temp_inst_faltantes_pct,umidade_faltantes_pct,radiacao_faltantes_pct,vento_vel_faltantes_pct,precipitacao_faltantes_pct,valor_loja_02
2021-10-20,24.3,10.5,17.68,100.0,36.0,69.0,1.2,3602.3,2171.2,7.6,2.12,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-21,25.5,10.8,18.11,100.0,34.0,74.5,1.3,3539.8,2131.15,10.1,1.99,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-22,27.6,12.1,19.49,100.0,38.0,78.0,2.1,3581.7,2113.95,6.6,1.89,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-23,21.9,15.4,17.41,99.0,56.0,92.5,2.3,844.2,171.15,8.8,2.03,10.2,0.0%,8.33%,41.67%,0.0%,0.0%,
2021-10-24,23.7,13.5,17.8,100.0,31.0,80.0,3.0,3725.9,2201.15,8.2,1.5,0.2,0.0%,4.17%,41.67%,0.0%,0.0%,
2021-10-25,29.8,9.6,19.16,99.0,22.0,60.0,4.2,3661.3,2254.3,8.6,1.3,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-26,32.9,11.3,22.01,99.0,19.0,61.5,5.7,3551.6,2225.4,5.6,1.03,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-27,33.6,13.2,23.24,99.0,21.0,68.0,6.2,3624.3,2217.05,10.1,1.42,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-28,32.0,15.2,24.34,92.0,22.0,53.0,6.6,3686.4,2270.7,9.6,2.18,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-29,30.4,17.2,23.55,82.0,45.0,61.5,6.0,3561.4,2166.25,9.9,3.13,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-10-30,31.2,18.2,24.01,98.0,41.0,70.5,0.1,3375.7,1848.9,9.3,2.68,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-10-31,32.1,18.7,25.27,96.0,42.0,68.5,9.7,3528.9,1941.0,9.1,1.86,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-01,32.9,18.8,25.84,97.0,35.0,63.0,6.3,3620.7,2125.45,10.2,1.73,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-02,33.2,19.1,24.91,94.0,41.0,75.5,13.8,3419.0,1491.1,10.2,1.8,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-03,29.2,18.9,23.01,100.0,54.0,88.0,6.0,3560.5,973.75,9.6,1.66,26.2,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-04,30.9,16.3,23.34,100.0,40.0,72.5,11.8,3639.7,2276.85,5.8,1.18,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-05,30.0,17.2,23.27,100.0,46.0,79.0,24.4,2918.1,1320.65,9.6,2.08,0.0,0.0%,8.33%,41.67%,0.0%,0.0%,
2021-11-06,25.3,17.5,20.2,92.0,66.0,80.0,1.5,1244.4,580.0,10.6,3.3,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-07,25.5,15.7,19.75,85.0,53.0,69.0,15.2,3680.6,2074.15,8.8,2.76,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,
2021-11-08,27.0,13.4,20.21,96.0,41.0,64.0,17.6,3736.1,2324.4,9.4,2.53,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-09,27.6,12.3,20.99,99.0,35.0,61.0,16.9,3760.7,2348.3,9.6,2.6,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,
2021-11-10,25.9,14.1,20.32,94.0,38.0,61.0,0.0,3683.2,1787.6,13.3,3.42,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-11,27.1,15.1,20.62,83.0,43.0,61.5,19.0,3650.4,2309.9,12.5,4.15,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-12,27.3,14.9,20.32,84.0,44.0,64.0,21.8,3665.7,2221.9,12.2,4.12,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,
2021-11-13,30.3,14.3,21.58,90.0,43.0,64.0,22.8,3658.2,2292.1,10.7,3.48,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-14,29.3,17.6,23.9,82.0,42.0,56.5,14.4,2813.7,1402.15,12.8,2.19,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-15,35.7,19.9,26.82,84.0,26.0,62.5,23.1,3681.4,2069.9,8.3,2.02,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-16,28.7,20.2,23.3,99.0,44.0,81.0,25.1,1188.2,311.25,9.5,1.75,6.0,0.0%,0.0%,41.67%,0.0%,0.0%,
2021-11-17,21.4,14.4,17.39,99.0,89.0,96.5,1.6,741.9,316.9,9.3,2.11,3.2,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-18,19.2,14.3,16.42,99.0,74.0,85.0,0.1,979.1,459.95,8.1,2.57,0.0,0.0%,4.17%,33.33%,0.0%,0.0%,
2021-11-19,26.3,12.9,19.3,100.0,25.0,81.5,0.1,3848.2,1986.1,7.7,1.88,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-20,29.4,12.0,20.35,99.0,20.0,74.5,0.0,3902.9,2168.4,7.7,1.64,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-21,32.9,12.1,22.7,92.0,21.0,51.5,1.6,3768.9,2145.3,8.0,1.41,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-22,37.7,14.7,25.86,92.0,23.0,54.0,1.7,3610.0,2107.6,8.1,1.21,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-23,30.4,21.4,25.96,73.0,32.0,49.5,4.4,3696.7,1987.5,8.8,2.05,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-24,31.3,14.2,22.65,91.0,9.0,57.0,1.3,3908.8,1828.05,11.2,2.76,0.0,0.0%,0.0%,25.0%,0.0%,0.0%,
2021-11-25,30.9,14.5,20.71,99.0,32.0,79.0,12.2,1908.7,538.2,14.0,1.95,9.6,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-26,24.6,19.6,22.06,97.0,71.0,79.5,4.1,1027.4,427.0,13.3,2.05,0.2,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-27,28.0,18.9,22.55,96.0,59.0,77.5,4.4,2286.5,1152.0,6.8,1.48,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-28,24.9,19.0,21.76,98.0,70.0,89.0,1.9,1413.9,429.0,7.2,1.64,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,
2021-11-29,27.0,18.2,22.24,91.0,48.0,67.5,7.2,3328.2,1694.1,12.9,2.66,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-11-30,28.3,18.4,22.96,80.0,34.0,60.5,8.4,3835.6,2126.8,9.1,1.8,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-01,28.4,15.6,21.75,90.0,32.0,63.0,5.6,3871.4,2109.7,7.3,1.74,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-02,28.2,15.5,21.73,89.0,36.0,65.0,12.3,3706.3,2138.0,10.8,3.28,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-03,29.7,14.2,21.81,96.0,37.0,61.0,13.3,3808.1,2053.5,10.1,3.03,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,
2021-12-04,31.7,16.4,23.9,94.0,44.0,66.5,7.5,3696.2,2083.6,13.0,2.98,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-05,30.5,19.7,24.23,88.0,45.0,73.0,9.0,3245.0,1113.9,9.9,2.8,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-06,29.5,18.9,23.26,88.0,44.0,69.5,8.5,2772.3,1619.2,11.6,2.98,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-07,27.8,16.3,22.32,88.0,34.0,59.0,15.7,3885.3,2168.1,12.7,3.94,0.0,0.0%,8.33%,37.5%,0.0%,0.0%,
2021-12-08,28.0,15.0,21.65,95.0,35.0,60.0,16.3,3880.2,2163.6,12.7,3.57,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,
2021-12-09,29.0,14.8,21.88,94.0,32.0,55.0,26.7,3865.5,2172.2,11.8,3.37,0.0,0.0%,8.33%,37.5%,0.0%,0.0%,
2021-12-10,30.7,15.5,22.66,93.0,35.0,63.0,16.0,3714.5,2132.7,10.1,3.01,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-11,32.1,17.0,23.99,87.0,32.0,56.0,27.3,3764.1,2091.1,10.3,2.49,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-12,34.4,18.4,25.5,88.0,32.0,64.5,31.0,3763.3,1814.9,7.0,1.95,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-13,29.6,21.7,25.0,88.0,46.0,79.0,1.7,1543.5,538.8,8.9,1.37,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,
2021-12-14,26.3,19.9,21.48,99.0,81.0,98.0,2.2,455.7,260.7,6.9,1.95,16.6,29.17%,29.17%,62.5%,29.17%,29.17%,
2021-12-15,,,,,,,,,,,,0.0,100.0%,100.0%,100.0%,100.0%,100.0%,
2021-12-16,30.7,25.7,28.65,78.0,45.0,59.0,48.2,3649.4,2284.85,,,0.0,58.33%,58.33%,58.33%,100.0%,58.33%,
2021-12-17,29.3,17.7,23.58,95.0,48.0,75.0,24.9,3750.0,1939.3,,,0.0,4.17%,4.17%,37.5%,100.0%,4.17%,
2021-12-18,28.4,19.2,23.02,91.0,58.0,79.0,25.5,2921.6,1418.9,12.6,3.9,0.0,0.0%,0.0%,37.5%,4.17%,0.0%,
2021-12-19,33.8,17.7,24.76,96.0,46.0,75.5,26.2,3744.3,2144.8,10.3,2.98,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-20,35.4,19.7,26.69,95.0,38.0,79.5,35.5,3753.9,1927.8,7.8,1.63,8.8,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-21,33.0,19.9,25.31,94.0,52.0,81.5,0.0,3688.8,1572.5,18.6,1.85,0.2,0.0%,0.0%,33.33%,0.0%,0.0%,
2021-12-22,29.6,19.7,23.61,100.0,40.0,90.5,9.7,3457.1,1407.2,8.2,2.19,8.2,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-23,28.7,15.5,22.55,98.0,37.0,64.5,25.5,3959.0,2259.9,9.1,2.44,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-24,29.6,15.9,22.63,98.0,29.0,62.0,20.8,3865.9,2294.2,8.2,2.42,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,
2021-12-25,32.0,16.0,24.18,99.0,25.0,64.5,14.7,3903.7,2222.3,7.8,1.71,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-26,33.6,18.6,25.76,95.0,35.0,65.5,20.7,3777.5,2014.9,9.7,1.83,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-27,34.2,15.0,25.5,99.0,24.0,65.0,16.3,3805.9,2005.7,8.8,1.75,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-28,33.1,17.7,25.7,98.0,23.0,60.5,17.5,3865.5,2301.5,10.1,2.1,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-29,33.4,16.6,24.55,97.0,20.0,63.0,18.3,3976.0,1902.8,10.6,3.05,0.0,4.17%,8.33%,37.5%,4.17%,4.17%,
2021-12-30,35.5,18.8,26.32,94.0,35.0,68.5,14.4,3716.7,2062.0,10.0,2.76,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2021-12-31,35.7,21.1,28.86,81.0,31.0,55.0,25.1,3802.1,1991.9,10.4,1.88,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2022-01-01,37.2,19.7,28.13,88.0,29.0,57.0,11.9,3753.0,2199.5,9.9,1.9,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,
2022-01-02,37.1,19.6,25.78,95.0,37.0,74.0,8.7,3066.1,911.5,16.2,1.64,10.0,0.0%,4.17%,37.5%,0.0%,0.0%,2371.1
2022-01-03,34.1,22.1,27.2,95.0,40.0,72.0,3.8,3494.6,1532.8,8.4,1.97,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2348.44
2022-01-04,29.0,21.2,24.71,99.0,59.0,87.5,4.6,2061.2,479.8,8.4,1.82,14.2,0.0%,0.0%,37.5%,0.0%,0.0%,1331.97
2022-01-05,27.0,21.0,23.51,99.0,61.0,96.0,1.9,2958.7,490.0,9.3,2.03,0.4,4.17%,4.17%,37.5%,4.17%,4.17%,1952.77
2022-01-06,28.0,14.8,22.0,97.0,42.0,65.0,6.2,3516.0,2312.9,10.5,2.91,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,2341.26
2022-01-07,28.6,15.5,21.78,96.0,41.0,70.5,7.4,3844.0,2327.9,11.3,3.03,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,1784.37
2022-01-08,29.8,16.3,22.83,95.0,45.0,66.0,6.6,3752.2,2271.1,11.3,3.42,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2367.14
2022-01-09,30.1,17.3,23.68,87.0,37.0,64.0,5.4,3844.6,2338.7,11.0,3.24,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,3292.17
2022-01-10,32.9,16.7,24.91,98.0,32.0,65.0,5.7,3896.6,2294.7,8.6,2.06,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2610.93
2022-01-11,35.0,19.2,26.2,98.0,25.0,67.0,2.9,3854.4,2314.1,6.6,1.72,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2329.74
2022-01-12,36.8,16.7,26.94,98.0,15.0,70.0,5.1,3813.1,2316.4,5.6,1.48,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2856.43
2022-01-13,37.7,17.9,27.88,89.0,21.0,55.5,2.9,3751.0,2250.1,7.2,2.15,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2676.45
2022-01-14,38.9,19.3,27.87,97.0,29.0,74.0,2.8,3252.8,1752.25,11.7,1.87,5.4,4.17%,4.17%,41.67%,4.17%,4.17%,2671.23
2022-01-15,36.3,25.4,30.58,89.0,42.0,61.0,3.0,2964.7,1351.9,8.8,1.62,1.8,0.0%,0.0%,37.5%,0.0%,0.0%,3962.46
2022-01-16,40.2,28.2,33.42,65.0,28.0,52.5,5.1,3786.1,1968.2,14.5,3.7,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,4862.72
2022-01-17,35.8,23.4,29.62,98.0,43.0,60.0,7.5,2844.9,1365.8,12.3,2.78,7.2,0.0%,0.0%,41.67%,0.0%,0.0%,1713.77
2022-01-18,33.9,22.6,27.99,99.0,48.0,73.0,2.2,3440.3,2080.4,9.3,2.64,4.6,8.33%,8.33%,37.5%,8.33%,8.33%,4066.86
2022-01-19,37.0,23.1,29.66,98.0,38.0,62.5,0.1,3381.0,1978.8,6.5,2.18,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2778.18
2022-01-20,38.6,23.5,30.51,94.0,37.0,62.0,31.9,3343.3,1970.6,6.0,1.26,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2550.8
2022-01-21,38.0,23.3,27.66,96.0,41.0,81.5,20.0,3501.4,692.6,15.4,2.18,35.4,0.0%,0.0%,41.67%,0.0%,0.0%,2041.26
2022-01-22,39.5,23.9,30.5,98.0,34.0,68.5,44.3,3280.6,2004.0,9.5,1.57,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3189.71
2022-01-23,39.3,24.7,29.69,96.0,35.0,70.0,34.3,3220.0,1671.35,13.2,1.81,16.6,0.0%,0.0%,41.67%,0.0%,0.0%,3056.12
2022-01-24,35.6,23.3,28.85,99.0,47.0,76.0,29.3,3508.0,2100.5,10.9,1.98,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2091.4
2022-01-25,35.6,22.7,28.73,94.0,46.0,72.0,8.3,3488.7,2248.45,13.9,2.02,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2152.04
2022-01-26,35.9,21.9,28.47,99.0,46.0,85.0,18.0,3510.3,1232.35,12.5,1.48,28.6,0.0%,0.0%,41.67%,0.0%,0.0%,1720.63
2022-01-27,24.5,20.4,23.13,99.0,77.0,95.0,0.4,1138.6,425.6,10.2,1.75,11.8,0.0%,0.0%,33.33%,0.0%,0.0%,1437.95
2022-01-28,27.0,15.8,21.4,96.0,50.0,73.0,30.4,3708.9,2289.05,10.4,2.54,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1971.85
2022-01-29,27.2,15.3,21.29,95.0,43.0,77.0,29.9,3770.6,2295.55,11.6,2.72,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2480.66
2022-01-30,29.4,17.3,22.58,92.0,54.0,73.5,26.4,3725.9,1878.2,8.8,2.6,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3238.5
2022-01-31,33.7,17.6,25.54,99.0,30.0,74.5,29.0,3793.6,2344.7,6.7,1.42,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2197.97
2022-02-01,32.9,19.3,25.63,91.0,41.0,70.0,28.5,3680.4,2367.1,10.5,2.27,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2808.32
2022-02-02,35.7,18.5,26.26,99.0,29.0,81.0,23.9,3652.0,2280.65,5.3,1.59,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1874.31
2022-02-03,35.7,21.1,26.31,98.0,43.0,76.0,13.1,2861.6,774.1,15.2,2.15,6.6,0.0%,0.0%,41.67%,0.0%,0.0%,1329.01
2022-02-04,29.9,21.0,24.47,99.0,69.0,91.0,26.8,2375.5,877.35,5.9,1.41,7.0,0.0%,0.0%,41.67%,0.0%,0.0%,1858.59
2022-02-05,30.0,22.4,25.04,100.0,65.0,93.0,26.3,1880.4,875.1,6.7,1.25,1.8,0.0%,0.0%,41.67%,0.0%,0.0%,2066.28
2022-02-06,27.4,17.0,22.15,99.0,35.0,79.0,25.7,3493.0,1724.85,7.3,1.4,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,3925.69
2022-02-07,27.6,12.6,19.8,96.0,41.0,67.5,18.4,3653.4,1818.4,8.6,1.19,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1149.37
2022-02-08,28.0,12.6,20.52,99.0,36.0,73.0,22.3,3673.3,2313.85,5.6,1.11,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,1966.46
2022-02-09,28.9,16.2,22.05,99.0,30.0,75.0,17.9,3752.1,2329.15,6.6,1.88,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1572.35
2022-02-10,32.5,16.7,23.9,98.0,34.0,70.5,21.1,3610.5,2224.5,8.1,2.3,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1737.57
2022-02-11,35.3,19.1,25.38,99.0,37.0,76.5,15.3,3438.4,1378.25,23.8,2.13,16.2,0.0%,0.0%,41.67%,0.0%,0.0%,1698.11
2022-02-12,28.2,20.3,23.81,96.0,67.0,82.0,37.2,1932.9,673.55,7.7,1.55,0.2,0.0%,0.0%,41.67%,0.0%,0.0%,1717.01
2022-02-13,28.3,18.5,22.43,98.0,36.0,91.5,7.6,3528.7,151.65,5.1,1.34,0.2,0.0%,0.0%,0.0%,0.0%,0.0%,3214.8
2022-02-14,29.6,10.4,19.75,99.0,27.0,69.5,9.7,3657.4,2289.6,5.6,0.88,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1931.59
2022-02-15,31.4,12.4,21.81,98.0,29.0,57.0,8.7,3638.5,2257.2,7.5,1.48,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,1989.25
2022-02-16,33.4,16.0,24.35,98.0,41.0,66.0,9.9,3536.4,2180.2,6.8,1.9,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1675.52
2022-02-17,33.3,17.7,24.38,98.0,26.0,73.0,8.4,3559.1,1695.95,6.6,1.78,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2409.2
2022-02-18,32.0,18.6,24.66,97.0,34.0,64.0,6.2,3526.0,1958.45,7.6,2.17,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,2039.46
2022-02-19,32.7,17.3,24.3,99.0,33.0,74.5,6.7,3520.6,2170.45,10.0,2.14,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2651.85
2022-02-20,30.8,16.9,22.71,98.0,53.0,76.5,1.9,1792.8,695.85,10.5,1.86,0.6,0.0%,0.0%,41.67%,0.0%,0.0%,2555.7
2022-02-21,33.2,20.7,25.88,95.0,42.0,76.0,0.6,2732.4,1418.15,12.9,1.74,1.8,0.0%,0.0%,41.67%,0.0%,0.0%,2428.54
2022-02-22,31.6,20.4,25.33,95.0,49.0,75.0,4.6,2805.1,1250.5,5.1,1.17,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,1251.23
2022-02-23,31.3,20.6,24.63,99.0,47.0,88.0,3.3,3270.7,1773.75,6.8,1.83,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1999.35
2022-02-24,33.8,18.6,25.19,98.0,47.0,79.5,58.5,3489.0,2226.9,8.8,2.5,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1426.35
2022-02-25,33.2,21.4,26.71,99.0,52.0,72.5,4.8,3115.7,1782.35,8.9,1.85,6.0,0.0%,0.0%,41.67%,0.0%,0.0%,2115.49
2022-02-26,35.4,22.3,28.17,99.0,48.0,84.0,1.7,3383.2,2022.45,6.7,1.75,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3006.06
2022-02-27,37.7,21.2,29.17,99.0,36.0,72.0,10.2,2575.6,1182.0,19.8,2.64,15.0,0.0%,0.0%,45.83%,0.0%,0.0%,2409.75
2022-02-28,25.4,20.3,21.88,100.0,77.0,96.0,1.2,418.0,199.3,14.0,1.9,42.8,0.0%,0.0%,41.67%,0.0%,0.0%,639.97
2022-03-01,28.8,19.7,23.42,100.0,58.0,83.0,39.5,3120.2,1806.2,8.5,1.59,0.2,4.17%,4.17%,45.83%,4.17%,4.17%,3237.65
2022-03-02,32.0,18.2,23.88,100.0,33.0,87.5,41.7,3516.9,1970.5,6.3,1.3,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1637.49
2022-03-03,32.4,16.6,24.08,100.0,36.0,76.5,32.3,3417.3,2171.9,6.5,1.34,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1894.89
2022-03-04,33.5,17.0,25.27,100.0,46.0,74.0,31.0,3400.0,2140.1,5.8,1.51,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2198.4
2022-03-05,35.1,20.8,26.91,100.0,46.0,85.0,35.4,3096.3,1095.1,6.0,1.35,6.4,4.17%,4.17%,45.83%,4.17%,4.17%,2236.78
2022-03-06,33.5,21.7,24.29,100.0,61.0,99.0,0.7,2506.3,144.7,14.3,1.65,54.2,0.0%,0.0%,45.83%,0.0%,0.0%,1930.55
2022-03-07,36.2,20.6,25.44,100.0,47.0,77.0,31.6,2910.4,845.5,19.8,2.92,7.0,0.0%,4.17%,45.83%,0.0%,0.0%,1054.76
2022-03-08,28.3,19.7,22.73,100.0,63.0,91.5,55.0,2421.4,1535.6,8.4,1.67,0.8,0.0%,0.0%,45.83%,0.0%,0.0%,1861.91
2022-03-09,29.3,20.6,24.03,99.0,69.0,92.0,13.1,2924.5,937.3,7.3,1.96,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1495.86
2022-03-10,25.9,20.7,23.23,100.0,78.0,98.5,1.5,1325.0,370.8,8.6,1.14,17.8,0.0%,0.0%,45.83%,0.0%,0.0%,944.39
2022-03-11,25.1,19.4,21.48,100.0,62.0,99.5,5.7,2463.6,951.3,7.7,2.19,27.4,0.0%,0.0%,45.83%,0.0%,0.0%,1242.59
2022-03-12,25.0,12.5,18.9,100.0,47.0,75.0,26.8,3070.0,2100.7,9.0,2.04,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1716.97
2022-03-13,19.8,16.2,17.82,100.0,77.0,92.0,24.8,900.7,496.3,6.5,2.56,2.8,0.0%,4.17%,45.83%,0.0%,0.0%,1736.6
2022-03-14,25.6,17.5,19.87,100.0,63.0,99.0,14.8,3275.1,824.9,5.8,1.77,1.2,4.17%,4.17%,45.83%,4.17%,4.17%,1022.35
2022-03-15,27.2,18.9,21.71,100.0,61.0,95.0,14.1,2544.2,1249.5,6.5,1.67,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1118.1
2022-03-16,31.1,19.8,24.13,100.0,49.0,92.0,13.8,3290.8,2159.3,9.2,2.3,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1654.31
2022-03-17,30.0,18.0,23.26,100.0,60.0,89.0,0.3,2870.2,1139.15,5.9,1.65,0.0,0.0%,0.0%,33.33%,0.0%,0.0%,1636.26
2022-03-18,34.1,19.8,25.61,100.0,38.0,91.0,18.1,2886.0,1661.3,8.3,1.0,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2324.38
2022-03-19,25.6,15.2,19.19,100.0,46.0,85.0,3.2,2642.9,1340.0,9.3,1.91,0.6,0.0%,4.17%,45.83%,0.0%,0.0%,1595.64
2022-03-20,24.0,11.2,17.68,100.0,50.0,69.0,14.4,2740.6,2000.5,9.2,2.5,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3008.89
2022-03-21,26.0,11.9,18.26,92.0,54.0,71.5,17.3,3175.1,1989.5,10.6,3.11,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1111.98
2022-03-22,29.5,15.7,21.88,96.0,47.0,79.5,15.5,2869.4,1156.3,8.2,2.27,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1819.53
2022-03-23,25.9,20.6,22.94,100.0,69.0,83.0,0.8,1054.4,307.65,8.3,2.4,1.6,0.0%,0.0%,41.67%,0.0%,0.0%,774.71
2022-03-24,28.7,19.3,22.28,100.0,50.0,90.5,4.1,2664.0,1038.8,11.6,1.84,9.8,0.0%,0.0%,45.83%,0.0%,0.0%,862.3
2022-03-25,23.8,16.4,19.58,89.0,48.0,60.0,1.4,3131.6,1949.0,10.6,2.11,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,836.69
2022-03-26,21.8,15.6,18.17,84.0,61.0,77.0,3.8,2313.6,740.4,9.0,1.94,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1139.56
2022-03-27,27.4,14.1,19.85,100.0,46.0,83.0,9.1,3134.5,1934.3,6.3,0.95,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3543.81
2022-03-28,28.8,12.2,20.01,100.0,41.0,80.0,8.3,3098.5,1933.7,6.4,1.18,0.0,0.0%,4.17%,45.83%,0.0%,0.0%,1587.87
2022-03-29,34.4,14.8,24.27,100.0,44.0,68.0,0.0,3013.8,1471.65,14.1,2.45,3.0,0.0%,4.17%,41.67%,0.0%,0.0%,1542.8
2022-03-30,28.4,13.1,19.04,100.0,56.0,78.0,1.6,1483.8,511.0,10.9,1.49,48.2,0.0%,0.0%,45.83%,0.0%,0.0%,497.16
2022-03-31,19.6,6.9,13.05,100.0,36.0,71.5,3.9,3146.3,1972.8,7.2,1.39,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,895.05
